product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,dimensions,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
895,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.",530.26,10.48,clothing,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,796,Fuscia,small,3.9,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed,2011-08-19,3.6,434,porta volutpat erat quisque erat eros viverra eget congue eget semper,1.3,198,standard,23.44
896,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero.",662.98,22.76,clothing,velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci,206,Green,small,8.4,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula,2010-08-25,2.0,868,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at,4.8,8,standard,29.06
897,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.",149.72,42.94,beauty,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras,208,Violet,extra large,6.9,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non,2020-12-09,2.4,381,id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,2.2,708,express,19.59
898,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",802.03,22.38,beauty,massa id nisl venenatis lacinia aenean sit amet justo morbi,815,Goldenrod,small,4.0,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,2011-08-16,2.9,250,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,3.2,280,express,38.49
899,velit id pretium iaculis diam erat fermentum justo nec condimentum,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",566.15,46.7,electronics,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,939,Yellow,large,9.9,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non,2013-06-29,1.5,400,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in,2.8,606,express,39.28
900,proin eu mi nulla ac enim in tempor turpis nec euismod,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",892.85,23.13,electronics,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,766,Aquamarine,extra large,8.5,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla,2021-03-05,2.8,479,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,3.0,126,express,1.67
901,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",919.08,38.48,beauty,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer,655,Blue,extra large,1.4,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer,2014-10-23,4.9,481,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed,3.3,682,express,20.79
902,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",815.48,29.09,clothing,felis ut at dolor quis odio consequat varius integer ac,338,Green,extra large,5.4,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec,2015-05-25,3.6,439,elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum,2.2,319,standard,27.85
903,velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",472.12,24.95,beauty,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla,745,Green,small,8.7,in tempus sit amet sem fusce consequat nulla nisl nunc,2018-08-28,1.1,855,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,2.4,700,standard,15.35
904,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",840.28,7.96,beauty,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,999,Blue,extra large,4.5,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam,2010-10-12,4.4,522,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu,4.0,803,express,25.87
905,velit vivamus vel nulla eget eros elementum pellentesque quisque porta,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",715.46,16.07,electronics,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,588,Green,extra large,4.2,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at,2011-09-09,3.9,22,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla,3.5,547,express,46.06
906,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate,"Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",925.57,37.01,clothing,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,130,Crimson,large,9.4,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras,2012-11-13,4.5,832,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,2.6,596,express,35.03
907,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",258.06,36.83,beauty,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,958,Violet,small,3.9,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,2016-10-28,3.6,281,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis,4.9,605,standard,45.9
908,sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",258.25,11.18,clothing,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci,21,Goldenrod,medium,9.2,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,2018-08-12,1.0,80,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,1.5,187,free,40.18
909,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis,Donec vitae nisi.,518.38,36.98,home decor,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,437,Blue,medium,1.1,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem,2010-04-01,3.9,766,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis,3.3,460,express,3.68
910,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",849.09,27.05,beauty,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,848,Orange,large,8.4,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,2020-09-25,1.7,540,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,3.9,825,express,10.53
911,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",225.8,16.3,toys,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus,76,Crimson,medium,6.6,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet,2015-03-11,2.2,527,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,3.5,716,express,8.67
912,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,"Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",539.45,49.31,toys,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt,706,Puce,extra large,3.0,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero,2015-08-06,3.1,858,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo,4.4,137,standard,24.02
913,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.",617.17,13.4,electronics,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis,220,Violet,medium,1.7,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,2022-09-27,2.8,80,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor,1.3,891,standard,34.4
914,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",794.46,1.02,home decor,amet lobortis sapien sapien non mi integer ac neque duis bibendum,262,Puce,large,3.6,a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,2017-07-15,2.6,247,lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra,4.4,849,standard,42.51
